Sector,SubIndustry1,SubIndustry2,SubIndustry3,SubIndustry4,SubIndustry5,SubIndustry6,SubIndustry7,SubIndustry8,SubIndustry9,Metric,Segment1,Segment2,Segment3,Segment4,Report Name,Time Unit,From,To,Data Unit,Unit Description,Written Explanation,Region,Report Description,Report Link,Report Last Published,Price,Report Update Frequency,Publisher,Publisher Description,Report Quality,Completeness,Cataloger Notes,Catalog Group Source,Page
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,,,,,,Sales,Vendor,Price Band,,,Worldwide Quarterly Security Appliance Tracker,quarter,1/1/14,12/31/23,Dollars ($),Appliance Only Revenue,"2014-2023. Dataset contains VPN revenue segmented by vendor, region, product segment, server tier, price band, and product brand/model",Global,"Report contains security appliance data that can be cut by segments including vendor, product, and geography, 2014-2023",https://www.idc.com/tracker/showproductinfo.jsp?prod_id=38,12/1/18,-1,quarter,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,2,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,,,,,,Sales,Vendor,Region,,,Worldwide Quarterly Security Appliance Tracker,quarter,1/1/14,12/31/23,Units,Appliance Only Unit Sales,"2014-2023. Dataset contains VPN unit sales segmented by vendor, region, product segment, server tier, price band, and product brand/model",Global,"Report contains security appliance data that can be cut by segments including vendor, product, and geography, 2014-2023",https://www.idc.com/tracker/showproductinfo.jsp?prod_id=38,12/1/18,-1,quarter,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,2,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,,,,,,Surveys & Statistics,,,,,A Profile of VPN Users,quarter,1/1/18,3/31/18,Survey & Statistics Data,Survey Data,1Q 2018. Dataset contains worldwide (VPN) Virtual Private Network survey data and statistic,Global,This report contains an overview of VPN user demographics,https://blog.globalwebindex.com/chart-of-the-day/vpn-users/,7/3/18,0,irregular,GlobalWebIndex,GlobalWebIndex is a technology focused market research firm,2,1,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,,,,,,Surveys & Statistics,,,,,The Future of the Distributed Enterprise: IP VPN and Ethernet Wide Area Networks Enhanced by SD-WAN and Virtualized Network Solutions,year,1/1/17,12/31/17,Survey & Statistics Data,Survey Data for US only,2017. Dataset contains US VPN market survey data on page 7.,US,"Report contains US IP VPN, Ethernet WAN, SD-WAN and Virtualized Network Solutions markets survey data, 2017",https://www.business.att.com/content/dam/attbusiness/reports/att-ipvpn-ethernet-distributed-enterprise-white-paper.pdf,6/1/17,0,irregular,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,1,,,7
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,,,,,,Utilization,,,,,"Share of internet users worldwide who have used a VPN in the past month as of 1st quarter 2018, by region",quarter,1/1/18,3/31/18,Utilization,% of internet users,"2018. Report contains share of internet users worldwide who have used a VPN, by region",Global,"Report contains Share of internet users worldwide who have used a VPN in the past month by region, Q1 2018",https://www.statista.com/statistics/306955/vpn-proxy-server-use-worldwide-by-region/,8/1/18,588,irregular,Statista,Statista is an online statistics portal that aggregates and repackages market research data,2,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,,,,,,Utilization,Country,,,,Nations that use VPN the most,year,1/1/14,12/31/14,Utilization,VPN usage by country,2014. Report has this data for several countries,Global,"Report contains data on the countries that use VPN the most, 2014",https://www.statista.com/chart/3719/share-of-internet-users-who-use-vpns/,8/12/15,588,irregular,Statista,Statista is an online statistics portal that aggregates and repackages market research data,2,2,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Price,,,,,Network Security & Data Center Appliance Quarterly Reports,quarter,1/1/18,12/31/19,Dollars ($),Average Selling Price,2018-2019. Dataset likely contains quarterly VPN and SSL average selling price by vendor,Global,"Report is a quarterly publication covering Application Delivery Controllers, WAN Optimization Appliance, and Network Security Appliance, 2018-2019",http://www.delloro.com/products-and-services/network-security-and-data-center-appliance,5/28/19,-1,quarter,Dell'Oro Group,"Dell'Oro Group is a market research firm focused on telecommunications infrastructure, enterprise networks, and data center infrastructure",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,,,,,"Data Center Security Products Biannual Worldwide and Regional Market Share, Size, and Forecasts: Excerpts",year,1/1/14,12/31/18,Dollars ($),Revenue,2014-2018. Dataset contains SSL VPN revenue from data center security on page 2,Global,"Report contains data center security industry forecast, 2014-2018",http://docs.media.bitpipe.com/io_12x/io_121227/item_1091023/Infonetics%20Data%20Center%20Security%20Products%20Report.pdf,1/16/15,0,irregular,Fortinet,"Fortinet a major provider of cybersecurity software, appliances, and services",2,3,,,2
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,,,,,Network Security & Data Center Appliance Quarterly Reports,quarter,1/1/18,12/31/19,Dollars ($),Revenue,2018-2019. Dataset likely contains quarterly VPN and SSL revenue segmented by vendor,Global,"Report is a quarterly publication covering Application Delivery Controllers, WAN Optimization Appliance, and Network Security Appliance, 2018-2019",http://www.delloro.com/products-and-services/network-security-and-data-center-appliance,5/28/19,-1,quarter,Dell'Oro Group,"Dell'Oro Group is a market research firm focused on telecommunications infrastructure, enterprise networks, and data center infrastructure",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,,,,,Network Security Appliances & Software Market Tracker - Regional,year,1/1/16,12/31/21,Dollars ($),Revenue,2016-2021. Dataset likely contains SSL VPN gateway revenue,Global,"This report contains network security appliances and software market tracker - regional, 2018",https://technology.ihs.com/597925/network-security-appliances-software-market-tracker-regional-q3-2018,12/10/18,-1,quarter,IHS Markit,"IHS Markit is a leading global information, data, and research provider with particular focus in Industrials, Technology, Financial Services, Energy, and Life Sciences",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,,,,,Worldwide Semiannual Network Security Products Tracker,year,1/1/17,12/31/23,Dollars ($),Revenue,"2017-2022. Dataset may contain the SSL VPN market segmented by software/hardware, vendor, and region",Global,"Report is an excel tracker covering network security products, including software and hardware, updated semiannually",https://www.idc.com/getdoc.jsp?containerId=IDC_P38710,1/31/19,-1,semi-annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,,,,,Network Security & Data Center Appliance Annual Reports,year,1/1/98,12/31/23,Units,Unit Sales,1998-2023. Dataset likely contains a forecast of VPN and SSL unit sales segmented by Virtual/Physical Appliance,Global,"Report is an annual publication forecasting Application Delivery Controllers, WAN Optimization Appliance, and Network Security Appliance 5 years forward",http://www.delloro.com/products-and-services/network-security-and-data-center-appliance/,2/28/19,-1,quarter,Dell'Oro Group,"Dell'Oro Group is a market research firm focused on telecommunications infrastructure, enterprise networks, and data center infrastructure",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,,,,,Network Security & Data Center Appliance Quarterly Reports,quarter,1/1/18,12/31/19,Units,Unit Sales,2018-2019. Dataset likely contains quarterly VPN and SSL unit sales segmented by vendor,Global,"Report is a quarterly publication covering Application Delivery Controllers, WAN Optimization Appliance, and Network Security Appliance, 2018-2019",http://www.delloro.com/products-and-services/network-security-and-data-center-appliance,5/28/19,-1,quarter,Dell'Oro Group,"Dell'Oro Group is a market research firm focused on telecommunications infrastructure, enterprise networks, and data center infrastructure",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,Deployment Type,,,,Network Security & Data Center Appliance Annual Reports,year,1/1/98,12/31/23,Units,Unit Sales,1998-2023. Dataset likely contains a forecast of VPN and SSL unit sales segmented by Virtual/Physical Appliance,Global,"Report is an annual publication forecasting Application Delivery Controllers, WAN Optimization Appliance, and Network Security Appliance 5 years forward",http://www.delloro.com/products-and-services/network-security-and-data-center-appliance/,2/28/19,-1,quarter,Dell'Oro Group,"Dell'Oro Group is a market research firm focused on telecommunications infrastructure, enterprise networks, and data center infrastructure",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,Deployment Type,Region,,,Worldwide Semiannual Network Security Products Tracker,year,1/1/17,12/31/23,Dollars ($),Revenue,"2017-2022. Dataset may contain the SSL VPN market segmented by software/hardware, vendor, and region",Global,"Report is an excel tracker covering network security products, including software and hardware, updated semiannually",https://www.idc.com/getdoc.jsp?containerId=IDC_P38710,1/31/19,-1,semi-annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,Deployment Type,Vendor,,,Worldwide Semiannual Network Security Products Tracker,year,1/1/17,12/31/23,Dollars ($),Revenue,"2017-2022. Dataset may contain the SSL VPN market segmented by software/hardware, vendor, and region",Global,"Report is an excel tracker covering network security products, including software and hardware, updated semiannually",https://www.idc.com/getdoc.jsp?containerId=IDC_P38710,1/31/19,-1,semi-annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,Region,Deployment Type,,,Worldwide Semiannual Network Security Products Tracker,year,1/1/17,12/31/23,Dollars ($),Revenue,"2017-2022. Dataset may contain the SSL VPN market segmented by software/hardware, vendor, and region",Global,"Report is an excel tracker covering network security products, including software and hardware, updated semiannually",https://www.idc.com/getdoc.jsp?containerId=IDC_P38710,1/31/19,-1,semi-annual,IDC,"IDC is a leading provider of market research and advisory services for the IT, telecom, and consumer markets",3,3,,,
Technology,Cybersecurity,Network Security,Mobile Data Security,(VPN) Virtual Private Network,SSL VPN,,,,,Sales,Vendor,,,,Network Security & Data Center Appliance Quarterly Reports,quarter,1/1/18,12/31/19,Dollars ($),Revenue,2018-2019. Dataset likely contains quarterly VPN and SSL revenue segmented by vendor,Global,"Report is a quarterly publication covering Application Delivery Controllers, WAN Optimization Appliance, and Network Security Appliance, 2018-2019",http://www.delloro.com/products-and-services/network-security-and-data-center-appliance,5/28/19,-1,quarter,Dell'Oro Group,"Dell'Oro Group is a market research firm focused on telecommunications infrastructure, enterprise networks, and data center infrastructure",3,3,,,
